Link,Judul,Kecamatan,Lahan Parkir,Kamar Tidur,Kamar Mandi,Luas Bangunan,Luas Tanah,Harga
https://www.lamudi.co.id/jual/jawa-barat/bandung/samha-village-2-rumah-di-jatihandap-sudah-shm-view-172198939936/,Samha Village 2 rumah di jatihandap sudah Shm view kota dkt antapani,Antapani,1,2,1,33,64,Rp350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-di-arcamanik-kota-bandung-dekat-antapani-dan-172198933955/,Rumah di arcamanik kota bandung dekat antapani dan padasuka,Antapani,1,2,1,45,64,Rp595.087.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-dipadasuka-atas-dekat-saung-ujo-dan-cicaheum-172198927621/,Rumah Dipadasuka atas dekat Saung ujo dan cicaheum cicadas antapani,Antapani,1,2,2,60,69,Rp750.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-hitung-tanah-di-antapani-bandung-172283398161/,"Rumah murah hitung tanah di antapani, bandung",Antapani,3,5,2,150,119,Rp995.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/jual-rumah-semi-furnished-dikawasan-antapani-kota-172197670158/,Jual Rumah Semi Furnished Dikawasan Antapani Kota Bandung,Antapani,,5,3,280,120,Rp2.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/malangbong-dekat-ke-sma-23-antapani-172197058117/,"Malangbong, dekat ke SMA 23 Antapani",Antapani,,2,1,55,90,Rp695.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-asri-modern-antapani-bandung-172196799724/,Rumah Asri Modern Antapani Bandung,Antapani,,4,3,150,126,Rp2.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-nyaman-bougenville-antapani-172196656759/,Dijual Rumah Nyaman Bougenville Antapani,Antapani,,3,2,250,330,Rp4.000.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/di-jual-rumah-lux-dengan-7-carport-mobil-di-antapa-172196086493/,Di Jual Rumah Lux Dengan 7 Carport Mobil Di Antapani,Antapani,,7,4,800,600,Rp7.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-sulaksana-best-locations-172195857344/,Rumah murah sulaksana best locations,Antapani,4,3,2,212,256,Rp2.750.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-bagus-antapani-randusari-172195791850/,Dijual rumah bagus antapani randusari,Antapani,2,3,2,109,90,Rp1.250.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-antapani-one-gate-eksklusif-172193254533/,Dijual rumah antapani one gate eksklusif,Antapani,,3,2,85,90,Rp1.499.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/turun-harga-rumah-komplek-citra-antapani-jl-terusa-172192977232/,"Turun Harga ! Rumah komplek citra antapani, jl.terusan jakarta",Antapani,,6,5,150,279,Rp2.800.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-1-5-lantai-di-puri-dago-antapani-b-172192899816/,"Rumah Siap Huni 1,5 Lantai di Puri Dago Antapani Bandung",Antapani,1,4,2,100,98,Rp990.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-2-lt-aman-ok-di-margahayu-raya-ciwastra-buah-17219265188/,Rumah 2 Lt Aman Ok di Margahayu Raya Ciwastra Buahbatu dkt RS Al Islam,Antapani,1,3,3,108,108,Rp1.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-jual-cepat-murah-bawah-njop-antapani-172192336533/,Rumah Jual Cepat Murah Bawah NJOP Antapani,Antapani,,4,2,230,278,Rp1.350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-siap-huni-komplek-antapani-172192224092/,Rumah Minimalis Siap Huni Komplek Antapani,Antapani,,5,3,160,237,Rp2.750.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-komplek-ekslusif-di-antapani-17219210041/,Rumah Minimalis Komplek Ekslusif Di Antapani,Antapani,,3,2,85,90,Rp1.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-murah-riunghegar-soekarno-hatta-172191919834/,Rumah Baru Murah RiungHegar Soekarno Hatta,Antapani,1,3,2,97,107,Rp1.249.900.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-siap-huni-di-antapani-172191884870/,rumah murah siap huni di Antapani,Antapani,,6,2,144,90,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/for-sale-rumah-lux-antapani-terusan-jakarta-bandun-172191559810/,for sale rumah lux antapani terusan Jakarta bandung,Antapani,,4,3,120,216,Rp4.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-cantik-di-antapani-172190495554/,rumah cantik di Antapani,Antapani,,3,3,140,96,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-ready-stok-siap-huni-di-jatihandap-at-172190444159/,Dijual rumah ready stok siap huni di jatihandap atas dkt cicaheum,Antapani,,2,1,36,95,Rp449.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/jarang-ada-rumah-di-jatihandap-300-jutaan-dkt-pada-172190164851/,Jarang ada rumah di jatihandap 300 jutaan dkt padasuka cikutra sdh shm,Antapani,1,2,1,33,63,Rp350.068.700
https://www.lamudi.co.id/jual/jawa-barat/bandung/promo-1-unit-pertama-rumah-di-arcamanik-dkt-gedung-172190142287/,PROMO 1 unit pertama rumah di arcamanik dkt gedungsate tubagus ismail,Antapani,1,2,1,45,63,Rp595.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/d-heuvel-padasuka-rumah-700-jutaan-2-lt-dkt-saung-172190116880/,D'Heuvel Padasuka Rumah 700 jutaan 2 Lt Dkt saung Udjo cicaheum,Antapani,1,2,2,60,68,Rp750.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-di-antapani-dekat-terminal-172189913772/,Rumah Minimalis Di Antapani Dekat Terminal,Antapani,1,3,2,110,135,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-di-antapani-murah-172189867475/,Rumah Minimalis Di Antapani Murah,Antapani,1,5,5,250,192,Rp1.550.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-puri-dago-antapani-bandung-172189655543/,Dijual Rumah Puri Dago Antapani Bandung,Antapani,,2,1,60,108,Rp1.399.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-2-lantai-cibiru-suasana-seperti-villa-172189645295/,rumah murah 2 lantai cibiru suasana seperti villa dekat fasilitas umum,Antapani,,2,1,58,55,Rp666.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-2-lantai-di-antapani-17218872780/,Rumah Baru 2 Lantai Di Antapani,Antapani,1,3,3,176,136,Rp2.120.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/hunian-ekslusif-di-antapani-kota-bandung-17218866738/,Hunian ekslusif di antapani kota bandung,Antapani,1,3,2,85,90,Rp1.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-komplek-antapani-bandung-172188166979/,DIJUAL RUMAH KOMPLEK ANTAPANI BANDUNG,Antapani,,2,2,50,72,Rp980.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-strategis-2-lantai-diantapani-172188058081/,Rumah strategis 2 lantai diantapani,Antapani,2,4,3,95,90,Rp1.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/promo-rumah-lux-di-cibiru-cinunuk-dkt-krida-nusant-172183330780/,Promo Rumah Lux di Cibiru Cinunuk dkt Krida Nusantara UIN UPI Cileunyi,Antapani,1,2,2,59,55,Rp673.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-dekat-terminal-antapani-172183281498/,Rumah Minimalis Dekat Terminal Antapani,Antapani,1,5,2,96,110,Rp949.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-bagus-lingkungan-nyaman-di-golf-barat-arcama-172180738184/,Rumah bagus lingkungan nyaman di golf barat - arcamanik,Antapani,5,6,7,300,320,Rp3.750.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-bagus-siap-huni-antapani-lama-kota-bandung-d-172180733938/,Rumah Bagus Siap Huni Antapani Lama Kota Bandung Dekat Sukamiskin,Antapani,1,3,3,90,84,Rp1.175.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-nyaman-siap-huni-2-lantai-di-cluster-172180697395/,Dijual Rumah Nyaman Siap Huni 2 Lantai di Cluster Antapani Bandung,Antapani,,7,4,350,239,Rp3.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-siap-huni-komplek-antapani-172174897820/,Rumah Minimalis Siap Huni Komplek Antapani,Antapani,1,3,3,120,188,Rp1.675.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-murah-cluster-tsa-antapani-172174635779/,Rumah Minimalis Murah Cluster TSA Antapani,Antapani,,4,3,160,126,Rp2.150.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/murah-2lt-dibawah-pasaran-di-cisaranten-kulon-arca-172174462128/,Murah 2Lt dibawah Pasaran di Cisaranten kulon Arcamanik,Antapani,,2,2,75,100,Rp850.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-siap-huni-di-cisaranten-arcamanik-anta-172173698458/,RUMAH MURAH SIAP HUNI DI CISARANTEN ARCAMANIK ANTAPANI BANDUNG,Antapani,,2,2,75,100,Rp850.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-arcamanik-cisaranten-jarang-ada-172173426439/,Rumah siap huni arcamanik cisaranten jarang ada,Antapani,1,3,2,95,95,Rp900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-bagus-semi-furnished-siap-huni-di-antapani-b-172173122437/,Rumah Bagus Semi Furnished Siap Huni di Antapani Bandung,Antapani,,4,4,197,230,Rp2.450.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-furnished-siap-huni-lokasi-strategis-172172185336/,Dijual Rumah Furnished Siap Huni Lokasi Strategis di Antapani Bandung,Antapani,,4,2,230,278,Rp1.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-strategis-antapani-jl-plered-akses-17217059095/,"Rumah Siap Huni Strategis,Antapani Jl.Plered,Akses 1 Mobil",Antapani,,3,2,120,90,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-di-mitra-dago-parahyangan-antapani-ref-03753-172170536239/,"Rumah di Mitra Dago Parahyangan, Antapani Ref.03753",Antapani,,5,2,110,135,Rp2.100.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-mitra-dago-parahyangan-sayap-terusan-jakarta-172170491043/,"Rumah Mitra Dago Parahyangan Sayap Terusan Jakarta, Antapani Ref.03752",Antapani,,5,3,200,216,Rp2.560.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-di-sukanagara-antapani-172170292456/,Dijual Rumah di Sukanagara Antapani,Antapani,,4,3,200,245,Rp3.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/turun-harga-lagi-jual-rumah-modern-minimalis-kompl-172169444945/,"Turun Harga Lagi


Jual Rumah Modern Minimalis Komplek Antapani",Antapani,,4,3,220,256,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-lama-murah-area-antapani-jarang-ada-172166707280/,"Rumah Lama murah area Antapani,jarang ada",Antapani,,3,2,120,187,Rp1.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-di-antapani-172166698770/,rumah murah di antapani,Antapani,1,3,2,110,135,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/jual-rumah-murah-di-antapani-172166668432/,jual rumah murah di antapani,Antapani,1,3,2,140,86,Rp1.400.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-murah-komplek-tsa-antapani-172166319893/,Rumah Minimalis Murah Komplek TSA Antapani,Antapani,,3,2,110,135,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-siap-huni-tanjung-sari-antapani-jarang-172166269074/,Rumah murah siap huni tanjung sari antapani jarang ada,Antapani,1,3,2,110,135,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-murah-arcamanik-permata-permai-172165466458/,Rumah Baru Murah Arcamanik Permata Permai,Antapani,1,2,1,40,72,Rp629.900.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-tsa-antapani-minimalis-murah-172165251134/,Rumah TSA Antapani Minimalis Murah,Antapani,1,4,2,160,126,Rp2.150.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-murah-komplek-antapani-172165131983/,Rumah Minimalis Murah Komplek Antapani,Antapani,1,3,2,110,135,Rp1.199.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-siap-huni-di-sulaksana-baru-antapa-172165018843/,"Rumah minimalis siap huni di sulaksana baru, antapani - bandung",Antapani,4,4,3,220,256,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-dalam-cluster-mitra-dago-parahyang-172165000167/,"Rumah siap huni dalam Cluster Mitra Dago Parahyangan, Antapani",Antapani,,4,3,216,200,Rp2.550.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-modern-harga-oke-dekat-ars-di-antapani-172164995785/,Rumah modern harga oke dekat ARS di antapani,Antapani,4,4,3,220,256,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/kosan-cikutra-dekat-itenas-stieb-172164922277/,"Kosan Cikutra  dekat ITENAS, STIEB",Antapani,,10,5,194,154,Rp1.150.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-siap-huni-di-antapani-bandung-172164716567/,Rumah Murah Siap Huni Di Antapani Bandung,Antapani,1,5,3,250,120,Rp1.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-minimalis-antapani-jln-jakarta-arc-172164126777/,Rumah Siap Huni Minimalis Antapani Jln Jakarta Arcamanik Kota Bandung,Antapani,1,3,2,80,150,Rp1.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-free-design-2-lantai-shm-di-jatihanda-172163617355/,Dijual rumah free design 2 lantai SHM di jatihandap dkt cicaheum,Antapani,,3,2,55,105,Rp552.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-2-lantai-di-antapani-dekat-mesjid-kalij-172163171335/,Rumah Baru 2 Lantai di Antapani dekat Mesjid - Kalijati,Antapani,1,4,4,105,93,Rp1.650.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-strategis-komplek-antapani-172162481842/,RUMAH STRATEGIS KOMPLEK ANTAPANI,Antapani,,3,3,160,232,Rp1.650.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-murah-full-furnished-kiaracondong-ant-172162466111/,DIJUAL RUMAH MURAH FULL FURNISHED KIARACONDONG ANTAPANI,Antapani,,4,2,230,278,Rp1.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/cocok-untuk-keluarga-anda-rumah-2-lantai-di-rancab-172160545518/,"Cocok untuk keluarga anda,, Rumah 2 lantai di rancabolang Bandung",Antapani,2,3,3,90,107,Rp1.267.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-villa-2lt-di-cibiru-bandung-timur-dkt-arcama-172155400425/,Rumah Villa 2Lt di Cibiru Bandung timur dkt Arcamanik Uin Upi itb,Antapani,,2,2,51,90,Rp742.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-murah-siap-huni-di-antapani-bandung-172154108937/,RUMAH BARU MURAH SIAP HUNI DI ANTAPANI BANDUNG,Antapani,,4,3,202,109,Rp1.985.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-di-kiaracondong-172153253557/,rumah minimalis di Kiaracondong,Antapani,,4,3,320,168,Rp1.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-antapani-172149552847/,Rumah Siap Huni Antapani,Antapani,,4,2,180,90,Rp975.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-di-antapani-kota-bandung-172149541431/,Rumah Siap Huni di Antapani Kota Bandung,Antapani,1,4,2,150,78,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-antapani-bandung-172149528419/,Rumah Siap Huni Antapani Bandung,Antapani,4,6,4,150,279,Rp3.000.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-antapani-bandung-172149511431/,Dijual Rumah Antapani Bandung,Antapani,,4,2,230,278,Rp1.300.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-bagus-siap-huni-di-antapani-bandung-akses-2-172149134299/,Rumah Bagus Siap Huni di Antapani Bandung Akses 2 Mobil,Antapani,,3,2,100,112,Rp1.100.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/cluster-elit-lavender-jl-depok-antapani-172149088290/,"Cluster Elit Lavender, Jl. Depok Antapani",Antapani,,3,2,105,96,Rp1.350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-antapani-172148678439/,rumah murah antapani,Antapani,1,3,3,144,96,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/jual-rumah-murah-di-arcamanik-172148630386/,jual rumah murah di arcamanik,Antapani,1,3,2,140,85,Rp1.100.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siapa-huni-di-komplek-padjadjaran-pasir-impu-172145817344/,rumah siapa huni di komplek Padjadjaran pasir impun,Antapani,,4,3,98,135,Rp950.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/villa-untuk-investasi-dapatkan-harga-perdana-yang-172137594050/,Villa Untuk Investasi Dapatkan Harga Perdana Yang Masih Murah,Antapani,,2,1,40,57,Rp456.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-siap-huni-cisaranten-arcamanik-172130945561/,Rumah Minimalis Siap Huni Cisaranten Arcamanik,Antapani,,3,2,140,85,Rp1.100.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-turun-harga-rumah-terawat-siap-huni-di-anta-172124046252/,dijual turun harga rumah terawat siap huni di antapani sulaksana,Antapani,,3,2,212,256,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-di-arcamanik-172122870165/,rumah murah di arcamanik,Antapani,1,4,2,153,184,Rp1.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-antapani-17212140945/,Rumah Siap Huni Antapani,Antapani,,5,2,90,160,Rp1.100.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/nuansa-villa-di-jatihandap-cicaheum-dekat-padasuka-172120011980/,Nuansa Villa di Jatihandap Cicaheum Dekat Padasuka Cikutra Arcamanik,Antapani,1,2,1,37,91,Rp542.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-antapani-dekat-rumah-aril-noah-172119881218/,Rumah Baru  Antapani dekat rumah aril noah,Antapani,1,2,1,36,70,Rp750.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-2-lantai-bagus-shm-di-antapani-17211987968/,Rumah 2 Lantai Bagus SHM di Antapani,Antapani,3,5,5,100,308,Rp2.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-luas-harga-murah-antapani-bandung-17211953672/,Rumah Luas Harga Murah Antapani Bandung,Antapani,2,4,2,230,278,Rp1.350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-dalam-cluster-di-arcamanik-nego-sa-172118487642/,Rumah Siap huni dalam Cluster di Arcamanik Nego sampai Jadi,Antapani,,3,2,140,85,Rp1.100.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-di-margahayu-172114945044/,rumah murah di margahayu,Antapani,1,5,2,140,144,Rp1.100.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-di-margahayu-172114890379/,rumah murah di margahayu,Antapani,1,3,1,200,144,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-murah-komplek-antapani-luas188-172114755445/,Rumah Minimalis Murah Komplek Antapani Luas188,Antapani,,3,3,120,188,Rp1.675.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-dibawah-njop-antapani-luas278-172114443580/,Rumah Murah Dibawah NJOP Antapani Luas278,Antapani,,4,2,230,278,Rp1.350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-indent-murah-di-cisaranten-kulon-172114388218/,rumah indent murah di cisaranten kulon,Antapani,1,2,1,40,72,Rp630.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-cepat-rumah-siap-huni-baru-renovasi-cluster-172114264446/,"Dijual cepat, Rumah Siap Huni Baru Renovasi Cluster Puri Dago Antapani",Antapani,1,4,2,100,98,Rp990.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-di-antapani-cluster-one-gate-sistem-kota-ban-172119046094/,Rumah di Antapani cluster one gate Sistem kota bandung,Antapani,,5,3,250,429,Rp4.350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-antapani-one-gate-sistem-strategis-172222844846/,Rumah Antapani One Gate Sistem Strategis,Antapani,1,3,2,100,105,Rp1.800.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-antapani-tengah-suasana-nyaman-area-strategi-17221549476/,Rumah Antapani Tengah Suasana Nyaman Area Strategis,Antapani,1,3,2,120,90,Rp2.000.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-terawat-puri-dago-antapani-bandung-172112496985/,Rumah Terawat Puri Dago Antapani Bandung,Antapani,1,2,2,84,108,Rp1.299.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-mainroad-antapani-bandung-17211191075/,Dijual Rumah Mainroad Antapani Bandung,Antapani,,7,5,400,360,Rp10.000.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-jl-terusan-jakarta-antapani-bandungan-172111514979/,Dijual Rumah Jl. Terusan Jakarta Antapani Bandungan,Antapani,,7,5,400,360,Rp10.000.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-terawat-di-antapani-sulaksana-172111389337/,Dijual Rumah terawat di Antapani Sulaksana,Antapani,,3,2,212,256,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-cluster-exclusive-pelangi-antapani-dkt-172109040193/,Rumah Murah Cluster Exclusive Pelangi Antapani Dkt Harmoni Setra Dago,Antapani,2,5,4,122,130,Rp2.199.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-2-lantai-di-arcamanik-endah-dekat-172108851542/,Rumah Siap Huni 2 Lantai di Arcamanik Endah Dekat Antapani Bandung,Antapani,2,4,3,220,120,Rp1.550.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-cepat-rumah-murah-siap-huni-di-arcamanik-bu-172108676245/,Dijual Cepat Rumah Murah Siap Huni di Arcamanik Bukan Cisaranten,Antapani,2,4,2,140,100,Rp990.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-kawaluyaan-jarang-ada-172104229239/,Rumah murah kawaluyaan jarang ada,Antapani,4,7,3,200,300,Rp2.350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-shm-di-kalijati-antapani-kota-bandung-d-17210353698/,"RUMAH BARU SHM DI KALIJATI ANTAPANI KOTA BANDUNG
DEKAT ARCAMANIK",Antapani,,4,3,202,109,Rp1.985.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-di-cluster-pasir-impun-172103384621/,rumah minimalis di cluster pasir impun,Antapani,1,3,3,165,122,Rp1.585.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-bawah-harga-pasar-di-kawaluyaan-172103272185/,rumah minimalis bawah harga pasar di kawaluyaan,Antapani,4,7,3,200,300,Rp2.350.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-minimalis-di-antapani-17210324591/,rumah minimalis di antapani,Antapani,2,5,3,160,120,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-dengan-lingkungan-aman-dan-nyaman-172103093855/,Dijual Rumah Dengan Lingkungan Aman dan Nyaman,Antapani,2,3,2,120,90,Rp2.000.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/ruamah-minimalis-di-cluster-pasir-impun-172103006226/,ruamah minimalis di cluster pasir impun,Antapani,1,3,3,150,120,Rp1.500.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/jual-rumah-modern-minimalis-komplek-antapani-172099745953/,Jual Rumah Modern Minimalis Komplek Antapani,Antapani,,4,3,220,258,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-cepat-rumah-cluster-elit-puri-dago-antapani-172096972579/,"Dijual cepat, rumah cluster ELIT PURI DAGO Antapani Bandung Strategis",Antapani,1,3,2,90,108,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-terawat-siap-huni-di-antapani-sulaksana-172095990196/,Rumah Terawat Siap Huni di Antapani Sulaksana,Antapani,,3,2,212,256,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-cepat-turun-harga-rumah-antapani-kota-bandu-172094972459/,Dijual cepat turun harga rumah Antapani Kota Bandung,Antapani,2,3,2,212,256,Rp2.900.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-dalam-cluster-ciwastra-margahayu-raya-strate-172092376491/,Rumah Dalam Cluster Ciwastra Margahayu Raya Strategis,Antapani,1,3,2,72,96,Rp985.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-baru-siap-huni-antapani-cibodas-kota-172090765362/,Dijual rumah baru siap huni Antapani Cibodas kota Bandung,Antapani,1,3,3,144,96,Rp1.190.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-mewah-antapani-kota-bandung-172088697784/,Dijual Rumah mewah antapani kota Bandung,Antapani,2,6,5,450,270,Rp4.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-antapani-tengah-kota-bandung-172088459832/,Dijual Rumah Antapani Tengah Kota Bandung,Antapani,1,4,3,164,120,Rp1.200.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-siap-huni-sayap-antapani-172088021971/,RUMAH SIAP HUNI  SAYAP ANTAPANI,Antapani,1,2,2,120,60,Rp750.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-baru-siap-huni-di-arcamanik-one-gate-sistem-172093249123/,Rumah baru siap huni di arcamanik one gate Sistem,Antapani,1,3,2,135,96,Rp1.197.000.000
https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-murah-siap-huni-di-arcamanik-dekat-antapani-172087801957/,Rumah murah siap huni di arcamanik dekat antapani,Antapani,2,3,2,100,176,Rp1.200.000.000
